movieid,movie_trailer_filename,folderlocation,filepath,size_mb
27455,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\27455,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\27455\YouTube.mp4,1.9786138534545898
2749,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2749,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2749\YouTube.mp4,10.819972038269043
2752,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2752,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2752\YouTube.mp4,5.135501861572266
2755,About Schmidt (2002) Official Trailer - Jack Nicholson Kathy Bates Movie HD.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2755,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2755\About Schmidt (2002) Official Trailer - Jack Nicholson Kathy Bates Movie HD.mp4,6.953213691711426
27576,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\27576,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\27576\YouTube.mp4,11.182976722717285
27585,Rabbit Hole - Official Trailer.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\27585,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\27585\Rabbit Hole - Official Trailer.mp4,8.330926895141602
27588,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\27588,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\27588\YouTube.mp4,6.765830993652344
277,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\277,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\277\YouTube.mp4,10.004498481750488
2770,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2770,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2770\YouTube.mp4,12.562950134277344
2771,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2771,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2771\YouTube.mp4,7.041770935058594
27723,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\27723,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\27723\YouTube.mp4,6.581418037414551
27759,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\27759,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\27759\YouTube.mp4,4.281641960144043
27845,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\27845,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\27845\YouTube.mp4,5.497128486633301
2786,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2786,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2786\YouTube.mp4,5.58970832824707
2787,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2787,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2787\YouTube.mp4,3.7568979263305664
279,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\279,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\279\YouTube.mp4,10.7138090133667
27983,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\27983,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\27983\YouTube.mp4,8.114144325256348
280,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\280,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\280\YouTube.mp4,9.837702751159668
281189,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\281189,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\281189\YouTube.mp4,8.094355583190918
281230,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\281230,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\281230\YouTube.mp4,7.201178550720215
28211,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\28211,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\28211\YouTube.mp4,7.218676567077637
2830,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2830,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2830\YouTube.mp4,8.15278148651123
2832,Identity Trailer HD.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2832,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2832\Identity Trailer HD.mp4,3.423290252685547
28353,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\28353,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\28353\YouTube.mp4,5.524237632751465
28355,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\28355,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\28355\YouTube.mp4,9.009865760803223
284293,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\284293,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\284293\YouTube.mp4,6.397878646850586
284296,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\284296,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\284296\YouTube.mp4,10.285362243652344
284536,The Gambler Official Trailer 1 (2014) - Mark Wahlberg Jessica Lange Movie HD.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\284536,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\284536\The Gambler Official Trailer 1 (2014) - Mark Wahlberg Jessica Lange Movie HD.mp4,6.77803897857666
285,Pirates of the Caribbean At Worlds End (2007) Official Trailer 1 - Johnny Depp Movie HD.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\285,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\285\Pirates of the Caribbean At Worlds End (2007) Official Trailer 1 - Johnny Depp Movie HD.mp4,12.349910736083984
285923,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\285923,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\285923\YouTube.mp4,6.065629005432129
28665,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\28665,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\28665\YouTube.mp4,10.953984260559082
287524,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\287524,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\287524\YouTube.mp4,5.826103210449219
288,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\288,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\288\YouTube.mp4,8.177960395812988
28902,In Dreams Trailer 1998.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\28902,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\28902\In Dreams Trailer 1998.mp4,2.093372344970703
28932,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\28932,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\28932\YouTube.mp4,7.6895246505737305
2898,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2898,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2898\YouTube.mp4,9.633834838867188
290555,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\290555,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\290555\YouTube.mp4,12.335845947265625
291,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\291,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\291\YouTube.mp4,4.872689247131348
291362,Road Hard Official Red Band Trailer (2015) - Adam Carolla Comedy HD.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\291362,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\291362\Road Hard Official Red Band Trailer (2015) - Adam Carolla Comedy HD.mp4,7.044085502624512
2959,License to Wed - Original Theatrical Trailer.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2959,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2959\License to Wed - Original Theatrical Trailer.mp4,6.272073745727539
29697,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\29697,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\29697\YouTube.mp4,7.102964401245117
297,Meet Joe Black Official Trailer 1 - Brad Pitt Anthony Hopkins Movie (1998) HD.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\297,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\297\Meet Joe Black Official Trailer 1 - Brad Pitt Anthony Hopkins Movie (1998) HD.mp4,7.632628440856934
297596,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\297596,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\297596\YouTube.mp4,8.960563659667969
2976,Hairspray (2007) Official Trailer 1 - John Travolta Movie HD.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2976,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2976\Hairspray (2007) Official Trailer 1 - John Travolta Movie HD.mp4,11.114006996154785
2977,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2977,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\2977\YouTube.mp4,7.24970817565918
298,Oceans Thirteen - trailer.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\298,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\298\Oceans Thirteen - trailer.mp4,8.604856491088867
29917,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\29917,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\29917\YouTube.mp4,5.364565849304199
29963,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\29963,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\29963\YouTube.mp4,10.871783256530762
300706,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\300706,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\300706\YouTube.mp4,5.497913360595703
30082,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\30082,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\30082\YouTube.mp4,5.721783638000488
302,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\302,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\302\YouTube.mp4,6.015695571899414
3021,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3021,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3021\YouTube.mp4,7.954540252685547
30309,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\30309,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\30309\YouTube.mp4,6.022425651550293
30315,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\30315,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\30315\YouTube.mp4,7.222424507141113
3033,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3033,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3033\YouTube.mp4,8.120062828063965
3049,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3049,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3049\YouTube.mp4,1.9863405227661133
306,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\306,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\306\YouTube.mp4,8.87087631225586
3078,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3078,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3078\YouTube.mp4,6.247366905212402
3080,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3080,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3080\YouTube.mp4,12.14272403717041
3082,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3082,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3082\YouTube.mp4,4.9759321212768555
308639,Dope Official Teaser Trailer 1 (2015) - Zoë Kravitz Forest Whitaker Movie HD.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\308639,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\308639\Dope Official Teaser Trailer 1 (2015) - Zoë Kravitz Forest Whitaker Movie HD.mp4,4.766885757446289
308639,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\308639,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\308639\YouTube.mp4,4.766885757446289
30867,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\30867,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\30867\YouTube.mp4,6.098501205444336
3089,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3089,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3089\YouTube.mp4,8.928425788879395
30890,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\30890,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\30890\YouTube.mp4,5.557195663452148
3093,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3093,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3093\YouTube.mp4,9.719060897827148
309503,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\309503,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\309503\YouTube.mp4,6.681918144226074
310,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\310,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\310\YouTube.mp4,9.522571563720703
31007,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\31007,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\31007\YouTube.mp4,9.122241973876953
31174,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\31174,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\31174\YouTube.mp4,10.638069152832031
31246,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\31246,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\31246\YouTube.mp4,1.5285062789916992
3131,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3131,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3131\YouTube.mp4,12.125804901123047
3132,Bad Company.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3132,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3132\Bad Company.mp4,9.494649887084961
314,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\314,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\314\YouTube.mp4,6.283829689025879
31535,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\31535,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\31535\YouTube.mp4,8.600653648376465
31582,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\31582,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\31582\YouTube.mp4,8.192322731018066
3172,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3172,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3172\YouTube.mp4,7.95710563659668
3179,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3179,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3179\YouTube.mp4,3.9492616653442383
318040,Brooklyn Bizarre Trailer (2016)  Breaking Glass Pictures  BGP Indie Movie.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\318040,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\318040\Brooklyn Bizarre Trailer (2016)  Breaking Glass Pictures  BGP Indie Movie.mp4,5.551307678222656
31867,Repo Men Trailer HD.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\31867,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\31867\Repo Men Trailer HD.mp4,8.400114059448242
319,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\319,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\319\YouTube.mp4,7.694398880004883
31908,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\31908,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\31908\YouTube.mp4,6.435756683349609
31909,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\31909,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\31909\YouTube.mp4,2.2606735229492188
31932,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\31932,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\31932\YouTube.mp4,8.76978588104248
321,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\321,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\321\YouTube.mp4,5.180014610290527
32316,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\32316,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\32316\YouTube.mp4,10.949224472045898
32456,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\32456,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\32456\YouTube.mp4,7.48398494720459
326,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\326,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\326\YouTube.mp4,3.444561004638672
32657,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\32657,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\32657\YouTube.mp4,9.351367950439453
327,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\327,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\327\YouTube.mp4,3.5711936950683594
32823,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\32823,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\32823\YouTube.mp4,9.854045867919922
32856,Valentines Day  - Official Trailer HD.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\32856,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\32856\Valentines Day  - Official Trailer HD.mp4,5.052885055541992
329,Jurassic Park Official Trailer 1 - Steven Spielberg Movie (1993) HD.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\329,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\329\Jurassic Park Official Trailer 1 - Steven Spielberg Movie (1993) HD.mp4,5.820737838745117
3291,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3291,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\3291\YouTube.mp4,9.314929962158203
33,Clint Eastwood on UNFORGIVEN.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\33,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\33\Clint Eastwood on UNFORGIVEN.mp4,6.646714210510254
33155,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\33155,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\33155\YouTube.mp4,1.697896957397461
33157,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\33157,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\33157\YouTube.mp4,9.856629371643066
33217,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\33217,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\33217\YouTube.mp4,8.128806114196777
334,Magnolia (1999) Official Trailer 1 - Paul Thomas Anderson Movie.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\334,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\334\Magnolia (1999) Official Trailer 1 - Paul Thomas Anderson Movie.mp4,7.465269088745117
33644,YouTube.mp4,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\33644,C:\LX_DOCS\LX_Learning\Kaggle\Movie_Content_Prediction\dataset\Movie_trailers\33644\YouTube.mp4,10.581918716430664
